date,country,alpha,policy_rate,r_equity,eff_rate,rate_gap,inflation,cpi
1976-01-01,US,0.1366,4.87,-4.3926,3.6044,-1.2656,6.1355,
1976-02-01,US,0.1365,4.77,-4.2646,3.5364,-1.2336,4.7743,
1976-03-01,US,0.1364,4.84,-4.1697,3.6107,-1.2293,3.9427,
1976-04-01,US,0.1363,4.82,-4.0175,3.6151,-1.2049,4.6972,
1976-05-01,US,0.1378,5.29,-3.9569,4.0154,-1.2746,5.6549,
1976-06-01,US,0.1393,5.48,-3.8242,4.1835,-1.2965,4.8682,
1976-07-01,US,0.1409,5.31,-3.6084,4.0538,-1.2562,6.5724,
1976-08-01,US,0.1425,5.29,-3.3365,4.0606,-1.2294,6.9126,
1976-09-01,US,0.1442,5.25,-2.9928,4.0616,-1.1884,6.9976,
1976-10-01,US,0.1458,5.02,-2.7262,3.8903,-1.1297,5.883,
1976-11-01,US,0.146,4.95,-2.4691,3.8667,-1.0833,5.4429,
1976-12-01,US,0.1462,4.65,-2.0767,3.6666,-0.9834,6.4827,
1977-01-01,US,0.1464,4.61,-1.8377,3.6663,-0.9437,7.3023,
1977-02-01,US,0.146,4.68,-1.6466,3.7565,-0.9235,7.339,
1977-03-01,US,0.1456,4.69,-1.5207,3.7858,-0.9042,5.0825,
1977-04-01,US,0.1452,4.73,-1.3655,3.845,-0.885,5.9025,
1977-05-01,US,0.1452,5.35,-1.0213,4.4248,-0.9252,6.1128,
1977-06-01,US,0.1453,5.39,-0.7345,4.5004,-0.8896,7.1519,
1977-07-01,US,0.1453,5.42,-0.5194,4.5571,-0.8629,7.3851,
1977-08-01,US,0.1447,5.9,-0.3689,4.9928,-0.9072,5.8912,
1977-09-01,US,0.1441,6.14,-0.3232,5.2084,-0.9316,5.0434,
1977-10-01,US,0.1436,6.47,-0.278,5.5013,-0.9687,5.7991,
1977-11-01,US,0.1419,6.51,-0.2118,5.5561,-0.9539,6.1962,
1977-12-01,US,0.1403,6.56,-0.332,5.5934,-0.9666,6.1643,
1978-01-01,US,0.1386,6.7,-0.5439,5.696,-1.004,7.1647,
1978-02-01,US,0.1371,6.78,-0.8224,5.7377,-1.0423,4.6133,
1978-03-01,US,0.1356,6.79,-1.11,5.7187,-1.0713,6.4895,
1978-04-01,US,0.1341,6.89,-1.4091,5.7769,-1.1131,7.7338,
1978-05-01,US,0.1328,7.36,-1.7787,6.146,-1.214,7.0489,
1978-06-01,US,0.1316,7.6,-2.1382,6.3189,-1.2811,6.6732,
1978-07-01,US,0.1303,7.81,-2.5084,6.4658,-1.3442,7.0429,
1978-08-01,US,0.1286,8.04,-2.7137,6.657,-1.383,6.4138,
1978-09-01,US,0.1269,8.45,-2.867,7.0134,-1.4366,6.8915,
1978-10-01,US,0.1253,8.96,-2.9856,7.4635,-1.4965,8.7768,
1978-11-01,US,0.1243,9.76,-3.1318,8.1571,-1.6029,6.4415,
1978-12-01,US,0.1234,10.03,-3.2555,8.3906,-1.6394,4.6468,
1979-01-01,US,0.1225,10.07,-3.2978,8.4329,-1.6371,6.1321,
1979-02-01,US,0.1215,10.06,-3.3212,8.4346,-1.6254,3.9281,
1979-03-01,US,0.1205,10.09,-3.3216,8.4743,-1.6157,6.8611,
1979-04-01,US,0.1195,10.01,-3.3255,8.4168,-1.5932,11.0444,
1979-05-01,US,0.119,10.24,-3.4231,8.6143,-1.6257,10.3866,
1979-06-01,US,0.1185,10.29,-3.5316,8.6522,-1.6378,6.7017,
1979-07-01,US,0.118,10.47,-3.6241,8.8068,-1.6632,6.01,
1979-08-01,US,0.1179,10.94,-3.8085,9.2007,-1.7393,7.9326,
1979-09-01,US,0.1179,11.43,-3.9385,9.6188,-1.8112,8.1525,
1979-10-01,US,0.1178,13.77,-4.0974,11.6657,-2.1043,8.7389,
1979-11-01,US,0.1176,13.18,-4.3075,11.1233,-2.0567,7.6366,
1979-12-01,US,0.1174,13.78,-4.4467,11.6394,-2.1406,8.5876,
1980-01-01,US,0.1173,13.82,-4.561,11.6644,-2.1556,9.0884,
1980-02-01,US,0.1174,14.13,-4.5524,11.9368,-2.1932,11.9028,
1980-03-01,US,0.1175,17.19,-4.6275,14.6261,-2.5639,11.0729,
1980-04-01,US,0.1176,17.61,-4.7048,14.985,-2.625,6.1436,
1980-05-01,US,0.118,10.98,-4.6758,9.1329,-1.8471,9.6368,
1980-06-01,US,0.1183,9.47,-4.5638,7.8093,-1.6607,7.9402,
1980-07-01,US,0.1187,9.03,-4.4218,7.4335,-1.5965,8.3931,
1980-08-01,US,0.1197,9.61,-4.2133,7.9549,-1.6551,8.6482,
1980-09-01,US,0.1208,10.87,-4.0243,9.071,-1.799,11.2589,
1980-10-01,US,0.1218,12.81,-3.7989,10.7864,-2.0236,9.8311,
1980-11-01,US,0.1226,15.85,-3.3694,13.4929,-2.3571,9.4152,
1980-12-01,US,0.1234,18.9,-2.8878,16.2104,-2.6896,7.1878,
1981-01-01,US,0.1243,19.08,-2.4379,16.4064,-2.6736,10.3706,
1981-02-01,US,0.1249,15.93,-2.0716,13.6817,-2.2483,8.7286,
1981-03-01,US,0.1255,14.7,-1.6079,12.6527,-2.0473,6.6462,
1981-04-01,US,0.1262,15.72,-1.0733,13.601,-2.119,7.6437,
1981-05-01,US,0.1258,18.52,-0.6015,16.1141,-2.4059,8.2408,
1981-06-01,US,0.1255,19.1,-0.2202,16.676,-2.424,5.9686,
1981-07-01,US,0.1251,19.04,0.2345,16.6874,-2.3526,7.2161,
1981-08-01,US,0.1249,17.82,0.6799,15.6792,-2.1408,8.009,
1981-09-01,US,0.1247,15.87,1.1489,14.0342,-1.8358,7.8414,
1981-10-01,US,0.1245,15.08,1.6306,13.4055,-1.6745,7.1361,
1981-11-01,US,0.1241,13.31,1.9748,11.9034,-1.4066,6.9807,
1981-12-01,US,0.1237,12.37,2.3517,11.1309,-1.2391,4.434,
1982-01-01,US,0.1233,13.22,2.5852,11.909,-1.311,7.3352,
1982-02-01,US,0.1222,14.78,2.68,13.3013,-1.4787,4.6142,
1982-03-01,US,0.1211,14.68,2.6868,13.2271,-1.4529,5.2358,
1982-04-01,US,0.1201,14.94,2.6677,13.4664,-1.4736,4.7426,
1982-05-01,US,0.1188,14.45,2.5543,13.0367,-1.4133,6.5147,
1982-06-01,US,0.1175,14.15,2.3331,12.761,-1.389,6.0139,
1982-07-01,US,0.1163,12.59,1.9986,11.3585,-1.2315,7.7543,
1982-08-01,US,0.1153,10.12,1.6966,9.1486,-0.9714,5.5121,
1982-09-01,US,0.1144,10.31,1.5202,9.3048,-1.0052,4.4347,
1982-10-01,US,0.1134,9.71,1.3895,8.7665,-0.9435,7.5875,
1982-11-01,US,0.1129,9.2,1.3019,8.3086,-0.8914,4.4173,
1982-12-01,US,0.1123,8.95,1.1565,8.0746,-0.8754,3.8152,
1983-01-01,US,0.1118,8.68,1.109,7.8337,-0.8463,8.1765,
1983-02-01,US,0.1119,8.51,1.1835,7.6901,-0.8199,4.4365,
1983-03-01,US,0.112,8.77,1.3826,7.9424,-0.8276,1.5279,
1983-04-01,US,0.1122,8.8,1.5688,7.989,-0.811,3.6274,
1983-05-01,US,0.1129,8.63,1.8898,7.869,-0.761,1.731,
1983-06-01,US,0.1137,8.98,2.3277,8.2239,-0.7561,5.5955,
1983-07-01,US,0.1144,9.37,2.7385,8.6113,-0.7587,8.0597,
1983-08-01,US,0.1147,9.56,3.0339,8.8118,-0.7482,6.177,
1983-09-01,US,0.1149,9.45,3.1863,8.7304,-0.7196,4.8366,
1983-10-01,US,0.1151,9.48,3.3412,8.7733,-0.7067,2.1291,
1983-11-01,US,0.1157,9.34,3.4455,8.6578,-0.6822,2.7904,
1983-12-01,US,0.1163,9.47,3.4647,8.7713,-0.6987,0.8946,
1984-01-01,US,0.117,9.56,3.5737,8.8599,-0.7001,3.9793,
1984-02-01,US,0.1174,9.59,3.6752,8.8956,-0.6944,7.5398,
1984-03-01,US,0.1178,9.91,3.7499,9.1841,-0.7259,4.5466,
1984-04-01,US,0.1183,10.29,3.8173,9.5245,-0.7655,5.634,
1984-05-01,US,0.1186,10.32,3.824,9.5493,-0.7707,2.7821,
1984-06-01,US,0.119,11.06,3.7879,10.1946,-0.8654,2.8256,
1984-07-01,US,0.1194,11.23,3.7485,10.3369,-0.8931,5.1589,
1984-08-01,US,0.119,11.64,3.8639,10.7146,-0.9254,3.9477,
1984-09-01,US,0.1186,11.3,4.001,10.4341,-0.8659,1.8329,
1984-10-01,US,0.1183,9.99,4.1116,9.2949,-0.6951,2.6947,
1984-11-01,US,0.1178,9.43,4.242,8.819,-0.611,2.5408,
1984-12-01,US,0.1173,8.38,4.4131,7.9147,-0.4653,4.7464,
1985-01-01,US,0.1168,8.35,4.6666,7.9198,-0.4302,6.7064,
1985-02-01,US,0.116,8.5,5.0353,8.0981,-0.4019,6.2079,
1985-03-01,US,0.1152,8.58,5.3878,8.2123,-0.3677,4.1934,
1985-04-01,US,0.1144,8.27,5.6715,7.9727,-0.2973,1.4268,
1985-05-01,US,0.1135,7.97,5.9297,7.7384,-0.2316,4.1257,
1985-06-01,US,0.1126,7.53,6.2509,7.386,-0.144,3.9675,
1985-07-01,US,0.1117,7.88,6.6343,7.7409,-0.1391,3.4997,
1985-08-01,US,0.1117,7.9,6.7726,7.774,-0.126,5.8738,
1985-09-01,US,0.1118,7.92,6.8575,7.8012,-0.1188,2.4746,
1985-10-01,US,0.1118,7.99,6.9805,7.8771,-0.1129,1.9238,
1985-11-01,US,0.1126,8.05,7.2476,7.9597,-0.0903,2.9391,
1985-12-01,US,0.1134,8.27,7.5631,8.1898,-0.0802,3.2625,
1986-01-01,US,0.1142,8.14,7.7355,8.0938,-0.0462,6.4516,
1986-02-01,US,0.1154,7.86,7.9263,7.8677,0.0077,3.0957,
1986-03-01,US,0.1167,7.48,8.1892,7.5627,0.0827,3.6483,
1986-04-01,US,0.1179,6.99,8.5169,7.1701,0.1801,2.1697,
1986-05-01,US,0.1185,6.85,8.9164,7.0949,0.2449,2.0495,
1986-06-01,US,0.1191,6.92,9.2994,7.2033,0.2833,3.6013,
1986-07-01,US,0.1196,6.56,9.6173,6.9257,0.3657,2.1788,
1986-08-01,US,0.1206,6.17,10.021,6.6346,0.4646,2.4522,
1986-09-01,US,0.1217,5.89,10.4029,6.4391,0.5491,3.9454,
1986-10-01,US,0.1227,5.85,10.7769,6.4546,0.6046,4.0702,
1986-11-01,US,0.1243,6.04,11.0585,6.6638,0.6238,2.5455,
1986-12-01,US,0.1259,6.91,11.2734,7.4594,0.5494,1.5567,
1987-01-01,US,0.1275,6.43,11.5774,7.0863,0.6563,2.8792,
1987-02-01,US,0.1289,6.1,11.8168,6.8369,0.7369,2.4396,
1987-03-01,US,0.1303,6.13,12.186,6.919,0.789,3.5479,
1987-04-01,US,0.1317,6.37,12.5461,7.1832,0.8132,5.0762,
1987-05-01,US,0.1335,6.85,12.8046,7.6452,0.7952,3.3647,
1987-06-01,US,0.1354,6.73,13.0259,7.5826,0.8526,3.2879,
1987-07-01,US,0.1373,6.58,13.2478,7.4955,0.9155,3.0994,
1987-08-01,US,0.1374,6.73,13.5355,7.665,0.935,4.0531,
1987-09-01,US,0.1375,7.22,13.7924,8.1235,0.9035,4.7522,
1987-10-01,US,0.1376,7.29,13.792,8.1844,0.8944,5.1105,
1987-11-01,US,0.1375,6.69,13.5082,7.6273,0.9373,2.5028,
1987-12-01,US,0.1374,6.77,13.2575,7.6613,0.8913,2.5197,
1988-01-01,US,0.1373,6.83,13.0145,7.6791,0.8491,5.6611,
1988-02-01,US,0.1373,6.58,12.8253,7.4375,0.8575,2.4587,
1988-03-01,US,0.1373,6.58,12.43,7.3833,0.8033,5.1208,
1988-04-01,US,0.1373,6.87,11.996,7.5739,0.7039,5.8164,
1988-05-01,US,0.1378,7.09,11.6166,7.7139,0.6239,4.0786,
1988-06-01,US,0.1383,7.51,11.3294,8.0384,0.5284,5.0573,
1988-07-01,US,0.1388,7.75,11.1019,8.2154,0.4654,4.8857,
1988-08-01,US,0.1391,8.01,10.8043,8.3988,0.3888,2.9819,
1988-09-01,US,0.1394,8.19,10.7277,8.5438,0.3538,6.4106,
1988-10-01,US,0.1397,8.3,10.8807,8.6605,0.3605,4.5521,
1988-11-01,US,0.1393,8.35,11.1909,8.7458,0.3958,3.2863,
1988-12-01,US,0.139,8.76,11.5074,9.1418,0.3818,3.9739,
1989-01-01,US,0.1386,9.12,11.8734,9.5017,0.3817,6.0623,
1989-02-01,US,0.1386,9.36,12.2147,9.7556,0.3956,3.0407,
1989-03-01,US,0.1385,9.85,12.591,10.2296,0.3796,3.576,
1989-04-01,US,0.1384,9.84,12.9656,10.2727,0.4327,4.0233,
1989-05-01,US,0.1385,9.81,13.3948,10.3066,0.4966,3.5742,
1989-06-01,US,0.1386,9.53,13.8875,10.134,0.604,3.1912,
1989-07-01,US,0.1387,9.24,14.3872,9.9539,0.7139,3.0795,
1989-08-01,US,0.14,8.99,14.97,9.8274,0.8374,1.6708,
1989-09-01,US,0.1414,9.02,15.2528,9.9011,0.8811,4.1565,
1989-10-01,US,0.1427,8.84,15.3943,9.7753,0.9353,4.3469,
1989-11-01,US,0.1434,8.55,15.5095,9.5477,0.9977,3.1886,
1989-12-01,US,0.144,8.45,15.6181,9.4823,1.0323,3.4041,
1990-01-01,US,0.1447,8.23,15.5227,9.285,1.055,4.6117,
1990-02-01,US,0.1453,8.24,15.2906,9.2643,1.0243,5.8054,
1990-03-01,US,0.1459,8.28,15.0096,9.2617,0.9817,5.7573,
1990-04-01,US,0.1465,8.26,14.7122,9.2052,0.9452,3.5693,
1990-05-01,US,0.1462,8.18,14.3597,9.0834,0.9034,3.6586,
1990-06-01,US,0.1459,8.29,13.8872,9.1065,0.8165,4.662,
1990-07-01,US,0.1456,8.15,13.3689,8.9097,0.7597,3.0186,
1990-08-01,US,0.1455,8.13,12.7126,8.7969,0.6669,4.9879,
1990-09-01,US,0.1455,8.2,12.1061,8.7683,0.5683,4.1802,
1990-10-01,US,0.1455,8.11,11.5725,8.6137,0.5037,4.0676,
1990-11-01,US,0.146,7.81,11.1826,8.3024,0.4924,1.4508,
1990-12-01,US,0.1465,7.31,10.8435,7.8277,0.5177,1.6643,
1991-01-01,US,0.147,6.91,10.5682,7.4479,0.5379,5.9723,
1991-02-01,US,0.1473,6.25,10.5793,6.8876,0.6376,3.3051,
1991-03-01,US,0.1475,6.12,10.6474,6.7878,0.6678,2.502,
1991-04-01,US,0.1478,5.91,10.7878,6.6307,0.7207,2.4001,
1991-05-01,US,0.148,5.78,10.9315,6.5423,0.7623,4.7665,
1991-06-01,US,0.1482,5.9,11.0896,6.6691,0.7691,2.5972,
1991-07-01,US,0.1484,5.82,11.2807,6.6306,0.8106,3.6458,
1991-08-01,US,0.1493,5.66,11.4741,6.5283,0.8683,3.2909,
1991-09-01,US,0.1503,5.45,11.7501,6.3966,0.9466,4.7863,
1991-10-01,US,0.1512,5.21,12.0786,6.2483,1.0383,2.6424,
1991-11-01,US,0.1524,4.81,12.3335,5.9564,1.1464,2.2386,
1991-12-01,US,0.1536,4.43,12.5479,5.6767,1.2467,2.9531,
1992-01-01,US,0.1548,4.03,12.8261,5.3914,1.3614,3.2665,
1992-02-01,US,0.1558,4.06,12.8035,5.422,1.362,3.2576,
1992-03-01,US,0.1568,3.98,12.7372,5.3529,1.3729,2.9862,
1992-04-01,US,0.1578,3.73,12.6374,5.1354,1.4054,3.9327,
1992-05-01,US,0.1599,3.82,12.531,5.2131,1.3931,1.6815,
1992-06-01,US,0.1621,3.76,12.3432,5.151,1.391,0.9332,
1992-07-01,US,0.1642,3.25,12.1246,4.7073,1.4573,4.5248,
1992-08-01,US,0.1666,3.3,12.0237,4.7531,1.4531,1.0961,
1992-09-01,US,0.1689,3.22,11.9753,4.699,1.479,1.9481,
1992-10-01,US,0.1713,3.1,11.8817,4.6042,1.5042,4.6072,
1992-11-01,US,0.1731,3.09,11.7643,4.5917,1.5017,2.6195,
1992-12-01,US,0.175,2.92,11.605,4.4395,1.5195,2.2276,
1993-01-01,US,0.1768,3.02,11.4005,4.5016,1.4816,3.4896,
1993-02-01,US,0.1787,3.03,11.2194,4.4939,1.4639,2.2903,
1993-03-01,US,0.1807,3.07,10.9863,4.5005,1.4305,2.6147,
1993-04-01,US,0.1827,2.96,10.7004,4.3739,1.4139,3.4835,
1993-05-01,US,0.1846,3.0,10.4249,4.3704,1.3704,4.0544,
1993-06-01,US,0.1865,3.04,10.1778,4.371,1.331,1.1429,
1993-07-01,US,0.1884,3.06,9.9596,4.3597,1.2997,2.4817,
1993-08-01,US,0.1897,3.03,9.6978,4.2951,1.2651,2.2418,
1993-09-01,US,0.1911,3.09,9.4585,4.3069,1.2169,1.8048,
1993-10-01,US,0.1924,2.99,9.2677,4.1981,1.2081,1.9642,
1993-11-01,US,0.1936,3.02,9.0768,4.1927,1.1727,3.0929,
1993-12-01,US,0.1948,2.96,8.8976,4.1166,1.1566,0.5386,
1994-01-01,US,0.196,3.05,8.6729,4.1519,1.1019,0.951,
1994-02-01,US,0.1971,3.25,8.4259,4.27,1.02,2.598,
1994-03-01,US,0.1982,3.34,8.1687,4.2969,0.9569,4.0738,
1994-04-01,US,0.1993,3.56,7.943,4.4334,0.8734,1.8002,
1994-05-01,US,0.2004,4.01,7.7273,4.7548,0.7448,2.6686,
1994-06-01,US,0.2015,4.25,7.4936,4.9035,0.6535,2.6627,
1994-07-01,US,0.2026,4.26,7.1906,4.8537,0.5937,2.5152,
1994-08-01,US,0.2029,4.47,6.8568,4.9543,0.4843,1.344,
1994-09-01,US,0.2032,4.73,6.522,5.0941,0.3641,1.8191,
1994-10-01,US,0.2035,4.76,6.33,5.0795,0.3195,2.8203,
1994-11-01,US,0.2041,5.29,6.3459,5.5055,0.2155,2.1988,
1994-12-01,US,0.2046,5.45,6.3751,5.6393,0.1893,0.4041,
1995-01-01,US,0.2052,5.53,6.4365,5.716,0.186,2.9829,
1995-02-01,US,0.2061,5.92,6.5829,6.0566,0.1366,1.9612,
1995-03-01,US,0.207,5.98,6.7933,6.1484,0.1684,2.9357,
1995-04-01,US,0.208,6.05,7.0856,6.2653,0.2153,2.7893,
1995-05-01,US,0.2091,6.01,7.4369,6.3084,0.2984,2.0356,
1995-06-01,US,0.2103,6.0,7.7972,6.378,0.378,1.0425,
1995-07-01,US,0.2115,5.85,8.2578,6.3592,0.5092,1.8916,
1995-08-01,US,0.2129,5.74,8.7886,6.3889,0.6489,2.8751,
1995-09-01,US,0.2142,5.8,9.2969,6.5491,0.7491,1.5732,
1995-10-01,US,0.2156,5.76,9.6122,6.5905,0.8305,2.9162,
1995-11-01,US,0.2175,5.8,9.8239,6.6753,0.8753,0.7753,
1995-12-01,US,0.2195,5.6,10.0484,6.5763,0.9763,1.6867,
1996-01-01,US,0.2214,5.56,10.2524,6.599,1.039,1.358,
1996-02-01,US,0.2237,5.22,10.4862,6.3983,1.1783,1.5624,
1996-03-01,US,0.2261,5.31,10.7275,6.5348,1.2248,2.7763,
1996-04-01,US,0.2284,5.22,10.8736,6.5113,1.2913,1.6251,
1996-05-01,US,0.2306,5.24,10.9285,6.5518,1.3118,2.0837,
1996-06-01,US,0.2328,5.27,10.9907,6.6017,1.3317,0.9212,
1996-07-01,US,0.235,5.4,10.9159,6.6961,1.2961,2.2488,
1996-08-01,US,0.2376,5.22,10.7889,6.5432,1.3232,1.0378,
1996-09-01,US,0.2402,5.3,10.6527,6.5859,1.2859,3.6336,
1996-10-01,US,0.2429,5.24,10.6049,6.543,1.303,2.8449,
1996-11-01,US,0.2451,5.31,10.587,6.6035,1.2935,1.572,
1996-12-01,US,0.2474,5.29,10.5345,6.5874,1.2974,0.456,
1997-01-01,US,0.2496,5.25,10.6083,6.5876,1.3376,1.2826,
1997-02-01,US,0.2526,5.19,10.7415,6.5922,1.4022,2.4601,
1997-03-01,US,0.2555,5.39,10.8341,6.7812,1.3912,2.8581,
1997-04-01,US,0.2585,5.51,10.9185,6.908,1.398,2.3487,
1997-05-01,US,0.2615,5.5,11.0917,6.9622,1.4622,0.8712,
1997-06-01,US,0.2645,5.56,11.3234,7.0844,1.5244,1.7739,
1997-07-01,US,0.2675,5.52,11.7136,7.1768,1.6568,0.8191,
1997-08-01,US,0.27,5.54,12.2511,7.3523,1.8123,-0.4847,
1997-09-01,US,0.2726,5.54,12.8543,7.5337,1.9937,2.4884,
1997-10-01,US,0.2751,5.5,13.4667,7.6918,2.1918,1.8171,
1997-11-01,US,0.2784,5.52,13.9363,7.8633,2.3433,0.3664,
1997-12-01,US,0.2817,5.5,14.3993,8.0073,2.5073,0.6992,
1998-01-01,US,0.2851,5.56,14.7992,8.1937,2.6337,1.8294,
1998-02-01,US,0.2881,5.51,15.039,8.255,2.745,1.0299,
1998-03-01,US,0.2911,5.49,15.3487,8.3597,2.8697,1.2778,
1998-04-01,US,0.2941,5.45,15.7219,8.471,3.021,2.2039,
1998-05-01,US,0.2958,5.49,16.0247,8.6059,3.1159,1.1583,
1998-06-01,US,0.2974,5.56,16.2932,8.7525,3.1925,-1.5061,
1998-07-01,US,0.2991,5.54,16.5352,8.8288,3.2888,3.3736,
1998-08-01,US,0.302,5.55,16.5163,8.8613,3.3113,2.3427,
1998-09-01,US,0.3048,5.51,16.3513,8.8144,3.3044,-0.1978,
1998-10-01,US,0.3076,5.07,16.1396,8.4754,3.4054,2.3385,
1998-11-01,US,0.3105,4.83,16.1285,8.3383,3.5083,0.2139,
1998-12-01,US,0.3134,4.68,16.1867,8.2861,3.6061,2.0709,
1999-01-01,US,0.3163,4.63,16.1947,8.2875,3.6575,1.7066,
1999-02-01,US,0.3187,4.76,16.2801,8.4319,3.6719,-0.41,
1999-03-01,US,0.3212,4.81,16.3932,8.5307,3.7207,0.3608,
1999-04-01,US,0.3237,4.74,16.5379,8.5589,3.8189,3.079,
1999-05-01,US,0.325,4.74,16.6535,8.6115,3.8715,1.1444,
1999-06-01,US,0.3262,4.76,16.7851,8.6832,3.9232,0.6371,
1999-07-01,US,0.3275,4.99,16.9008,8.8911,3.9011,2.1539,
1999-08-01,US,0.3304,5.07,17.0841,9.0398,3.9698,0.5868,
1999-09-01,US,0.3333,5.22,17.3113,9.2503,4.0303,3.1733,
1999-10-01,US,0.3362,5.2,17.526,9.3443,4.1443,2.046,
1999-11-01,US,0.3386,5.42,17.6527,9.5617,4.1417,1.1514,
1999-12-01,US,0.3409,5.3,17.7272,9.5369,4.2369,1.5227,
2000-01-01,US,0.3433,5.45,17.8324,9.7008,4.2508,2.878,
2000-02-01,US,0.3451,5.73,17.8643,9.9181,4.1881,1.759,
2000-03-01,US,0.347,5.85,17.8567,10.0164,4.1664,2.4647,
2000-04-01,US,0.3489,6.02,17.8444,10.1451,4.1251,0.7883,
2000-05-01,US,0.3518,6.27,17.81,10.3298,4.0598,1.2859,
2000-06-01,US,0.3547,6.53,17.7866,10.5231,3.9931,0.9154,
2000-07-01,US,0.3577,6.54,17.7366,10.5447,4.0047,2.7419,
2000-08-01,US,0.3577,6.5,17.7457,10.5231,4.0231,1.5366,
2000-09-01,US,0.3578,6.52,17.7327,10.5322,4.0122,2.9077,
2000-10-01,US,0.3579,6.51,17.6304,10.4899,3.9799,1.6743,
2000-11-01,US,0.3566,6.51,17.458,10.4142,3.9042,2.1174,
2000-12-01,US,0.3553,6.4,17.2351,10.25,3.85,1.1765,
2001-01-01,US,0.354,5.98,16.9908,9.8783,3.8983,4.4571,
2001-02-01,US,0.3526,5.49,16.7797,9.4709,3.9809,2.1196,
2001-03-01,US,0.3512,5.31,16.4425,9.2196,3.9096,1.2479,
2001-04-01,US,0.3498,4.8,16.1121,8.7565,3.9565,1.9088,
2001-05-01,US,0.3472,4.21,15.903,8.2694,4.0594,0.2837,
2001-06-01,US,0.3446,3.97,15.622,7.985,4.015,2.676,
2001-07-01,US,0.342,3.77,15.3111,7.7169,3.9469,3.0936,
2001-08-01,US,0.3388,3.65,14.9441,7.4766,3.8266,0.5958,
2001-09-01,US,0.3356,3.07,14.4426,6.8871,3.8171,-6.8383,
2001-10-01,US,0.3325,2.49,14.0824,6.3441,3.8541,8.4204,
2001-11-01,US,0.3288,2.09,13.8077,5.9428,3.8528,2.4397,
2001-12-01,US,0.3251,1.82,13.6297,5.6598,3.8398,0.2812,
2002-01-01,US,0.3215,1.73,13.4397,5.4944,3.7644,0.6714,
2002-02-01,US,0.3173,1.74,13.1834,5.371,3.631,2.2926,
2002-03-01,US,0.3131,1.73,13.0631,5.2787,3.5487,1.4326,
2002-04-01,US,0.309,1.75,12.8016,5.1644,3.4144,3.3412,
2002-05-01,US,0.3032,1.75,12.3907,4.9767,3.2267,1.3339,
2002-06-01,US,0.2975,1.75,11.9072,4.7721,3.0221,1.9052,
2002-07-01,US,0.2918,1.73,11.2543,4.5093,2.7793,2.4429,
2002-08-01,US,0.2879,1.74,10.6719,4.3113,2.5713,2.3609,
2002-09-01,US,0.2839,1.75,10.1554,4.1366,2.3866,1.9561,
2002-10-01,US,0.28,1.75,9.5595,3.9366,2.1866,1.0153,
2002-11-01,US,0.2769,1.34,8.9389,3.4438,2.1038,1.1681,
2002-12-01,US,0.2737,1.24,8.2269,3.1525,1.9125,1.1209,
2003-01-01,US,0.2706,1.24,7.546,2.9463,1.7063,0.8132,
2003-02-01,US,0.2681,1.26,6.8026,2.7457,1.4857,1.6553,
2003-03-01,US,0.2655,1.25,6.049,2.5243,1.2743,1.9283,
2003-04-01,US,0.263,1.26,5.4562,2.3636,1.1036,1.3296,
2003-05-01,US,0.2627,1.26,4.9815,2.2376,0.9776,1.7248,
2003-06-01,US,0.2624,1.22,4.6777,2.1272,0.9072,0.6709,
2003-07-01,US,0.2621,1.01,4.6184,1.9556,0.9456,2.9994,
2003-08-01,US,0.2617,1.03,4.5096,1.9406,0.9106,1.3526,
2003-09-01,US,0.2613,1.01,4.5216,1.9276,0.9176,1.6696,
2003-10-01,US,0.2609,1.01,4.5401,1.9311,0.9211,2.2125,
2003-11-01,US,0.2605,1.0,4.4675,1.9033,0.9033,1.634,
2003-12-01,US,0.2601,0.98,4.4719,1.8881,0.9081,1.4959,
2004-01-01,US,0.2596,1.0,4.4972,1.908,0.908,3.0766,
2004-02-01,US,0.2602,1.01,4.6383,1.9541,0.9441,1.9414,
2004-03-01,US,0.2607,1.0,4.7453,1.9766,0.9766,2.0133,
2004-04-01,US,0.2613,1.0,4.8367,2.0025,1.0025,3.1185,
2004-05-01,US,0.2633,1.0,4.739,1.9846,0.9846,1.6459,
2004-06-01,US,0.2653,1.03,4.5571,1.9659,0.9359,1.8975,
2004-07-01,US,0.2674,1.26,4.2304,2.0542,0.7942,1.4174,
2004-08-01,US,0.2696,1.43,3.9268,2.103,0.673,0.4622,
2004-09-01,US,0.2717,1.61,3.6287,2.1585,0.5485,2.2487,
2004-10-01,US,0.2739,1.76,3.3288,2.1897,0.4297,2.6008,
2004-11-01,US,0.2764,1.93,3.1388,2.2641,0.3341,2.5804,
2004-12-01,US,0.279,2.16,2.9287,2.3744,0.2144,1.5397,
2005-01-01,US,0.2815,2.28,2.6809,2.3929,0.1129,4.3124,
2005-02-01,US,0.283,2.5,2.4161,2.4763,-0.0237,1.9885,
2005-03-01,US,0.2844,2.63,2.0956,2.478,-0.152,2.9546,
2005-04-01,US,0.2859,2.79,1.6478,2.4634,-0.3266,1.3792,
2005-05-01,US,0.2873,3.0,1.371,2.532,-0.468,2.4611,
2005-06-01,US,0.2887,3.04,1.151,2.4947,-0.5453,0.8339,
2005-07-01,US,0.29,3.26,0.9882,2.6011,-0.6589,1.7536,
2005-08-01,US,0.2905,3.5,0.9301,2.7533,-0.7467,0.978,
2005-09-01,US,0.291,3.62,0.9034,2.8294,-0.7906,2.6526,
